"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
740,37,236.675675675676,0.003003003003003,0.311520711568224,1.02358237548296e-06,37,1,"SIS",89171,3329970
779,189,248.52380952381,0.00332095012946077,0.354539996580639,0.000161284829949958,71,1,"doublewell",89171,3329970
784,164,176.859756097561,0.00321711806075116,0.335908746736784,4.11534263071348e-05,73,1,"genereg",89171,3329970
801,119,289.084033613445,0.00242130750605327,0.351668027275273,3.90862801360577e-05,67,1,"doublewell",89171,3329970
820,50,176.4,0.00326530612244898,0.297783239716009,9.70678756173307e-07,46,1,"genereg",89171,3329970
826,18,140.777777777778,0.0065359477124183,0.288294288430078,2.40472110106567e-07,18,1,"mutualistic",89171,3329970
834,80,333.775,0.00189873417721519,0.340502065847456,3.21677174849911e-05,54,1,"genereg",89171,3329970
852,15,171.133333333333,0.00952380952380952,0.292102073574213,1.85184683857213e-07,15,1,"mutualistic",89171,3329970
908,159,289.496855345912,0.00318445983600032,0.354912535572847,7.42743635068904e-05,75,1,"genereg",89171,3329970
937,77,127.896103896104,0,0.306018092714868,4.52703855718403e-06,54,1,"genereg",89171,3329970
952,61,246.524590163934,0.00601092896174863,0.325265826478688,2.44767862482156e-06,56,1,"mutualistic",89171,3329970
967,71,476.464788732394,0.000402414486921529,0.336688767727417,6.21314726800302e-06,59,1,"genereg",89171,3329970
1029,225,189.32,0.00111111111111111,0.335726629593792,5.07131876478129e-05,76,1,"doublewell",89171,3329970
1079,121,270.561983471074,0.00068870523415978,0.325217188332008,1.1906247748504e-05,78,1,"doublewell",89171,3329970
1089,114,185.035087719298,0.00201832013662475,0.329357794776519,1.97441957350057e-05,68,1,"mutualistic",89171,3329970
1155,4,183,0,0.284554531906678,2.81492668446471e-08,4,1,"doublewell",89171,3329970
1177,89,192.011235955056,0.000510725229826353,0.316948592267691,7.97032440577771e-06,62,1,"genereg",89171,3329970
1179,26,145.038461538462,0,0.294330255909215,3.80149617640368e-07,26,1,"doublewell",89171,3329970
1186,138,187.652173913043,0.00126943827356395,0.342925926922973,3.69789681470215e-05,62,1,"doublewell",89171,3329970
1191,118,162.728813559322,0.0011589164131537,0.322325282129508,1.44080630615295e-05,68,1,"genereg",89171,3329970
1209,252,264.56746031746,0.00252956428255233,0.363503691292951,0.000119868378925609,80,1,"mutualistic",89171,3329970
1214,414,249.471014492754,0.00072522253804494,0.346720791971413,9.05599389349042e-05,111,1,"doublewell",89171,3329970
1222,216,290.944444444444,0.00478036175710594,0.365554193603929,0.000147491297390804,76,1,"SIS",89171,3329970
1263,301,203.418604651163,0.00115171650055371,0.349330094805297,0.000119482442292008,82,1,"doublewell",89171,3329970
1273,196,613.80612244898,0.0137100994243851,0.370219673914397,7.10412150969266e-05,85,1,"SIS",89171,3329970
1281,717,85.8228730822873,0.00213490412410494,0.34882174375665,0.000573195358108153,75,1,"doublewell",89171,3329970
1285,430,244.579069767442,0.00310077519379845,0.36432350718065,0.000118482206965623,111,1,"SIS",89171,3329970
1291,375,156.829333333333,0.00114081996434938,0.350118774172016,0.000125519671996194,84,1,"SIS",89171,3329970
1306,127,227.173228346457,0.000749906261717285,0.338701713070232,3.72349972109818e-05,69,1,"genereg",89171,3329970
1312,34,339.882352941176,0.0017825311942959,0.325634049701463,4.5018451832762e-06,31,1,"doublewell",89171,3329970
1335,22,190.863636363636,0,0.293068825325459,6.8391441672816e-07,21,1,"SIS",89171,3329970
1340,172,691,0.00401196790425677,0.357542392250107,6.03537804622941e-05,101,1,"mutualistic",89171,3329970
1391,218,176.243119266055,0.000126833805436942,0.32026348019409,2.09004947573454e-05,80,1,"doublewell",89171,3329970
1432,200,128.67,0.00050251256281407,0.321083408950151,2.42401223360835e-05,71,1,"SIS",89171,3329970
1439,24,168.041666666667,0.0072463768115942,0.297085780728905,3.47004778766081e-07,24,1,"SIS",89171,3329970
1451,73,211.72602739726,0.00076103500761035,0.313044149862383,5.77693131364849e-06,57,1,"genereg",89171,3329970
1454,525,250.64380952381,0.00408578698655035,0.375212495581775,0.000314295799655737,111,1,"mutualistic",89171,3329970
1464,69,196.985507246377,0.000852514919011083,0.320591640241316,5.14386686072277e-06,57,1,"mutualistic",89171,3329970
