"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
92,9,9.22222222222222,0.0555555555555556,0.281964436917866,0.00876902561527249,2,1,"SIS",1000,1996
93,4,13,0,0.269781258439103,0.000934907183516106,2,1,"genereg",1000,1996
93,4,13,0,0.269781258439103,0.000934907183516106,2,3,"mutualistic",1000,1996
93,4,13,0,0.269781258439103,0.000934907183516106,2,3,"doublewell",1000,1996
93,4,13,0,0.269781258439103,0.000934907183516106,2,2,"SIS",1000,1996
94,4,13.25,0,0.271688876801741,0.00269874377581161,2,1,"SIS",1000,1996
94,4,13.25,0,0.271688876801741,0.00269874377581161,2,2,"doublewell",1000,1996
95,10,9.4,0.0444444444444444,0.278350515463918,0.0100477658244589,2,1,"SIS",1000,1996
95,10,9.4,0.0444444444444444,0.278350515463918,0.0100477658244589,2,3,"genereg",1000,1996
96,9,15.7777777777778,0,0.302360774818402,0.0148717740607002,2,3,"mutualistic",1000,1996
96,9,15.7777777777778,0,0.302360774818402,0.0148717740607002,2,1,"doublewell",1000,1996
97,8,9.875,0,0.271393643031785,0.0103021108653571,2,1,"mutualistic",1000,1996
97,8,9.875,0,0.271393643031785,0.0103021108653571,2,8,"doublewell",1000,1996
97,8,9.875,0,0.271393643031785,0.0103021108653571,2,2,"genereg",1000,1996
99,3,11.6666666666667,0,0.24247572815534,0.00236065935757667,2,2,"SIS",1000,1996
100,8,9.625,0.0357142857142857,0.275358324145535,0.00553396872756416,2,3,"genereg",1000,1996
100,8,9.625,0.0357142857142857,0.275358324145535,0.00553396872756416,2,3,"doublewell",1000,1996
101,5,10.8,0.1,0.26303317535545,0.00245091149593549,2,2,"SIS",1000,1996
101,5,10.8,0.1,0.26303317535545,0.00245091149593549,2,1,"genereg",1000,1996
101,5,10.8,0.1,0.26303317535545,0.00245091149593549,2,4,"mutualistic",1000,1996
102,6,10.8333333333333,0.0666666666666667,0.272950819672131,0.00267576472181833,2,2,"genereg",1000,1996
103,7,25,0.0952380952380952,0.30852378011118,0.00834755357829309,2,1,"SIS",1000,1996
103,7,25,0.0952380952380952,0.30852378011118,0.00834755357829309,2,1,"genereg",1000,1996
103,7,25,0.0952380952380952,0.30852378011118,0.00834755357829309,2,7,"doublewell",1000,1996
104,8,9.5,0.0357142857142857,0.277115117891817,0.00832230376379801,2,1,"genereg",1000,1996
105,4,7.5,0,0.246119733924612,0.00178405464199034,2,2,"mutualistic",1000,1996
105,4,7.5,0,0.246119733924612,0.00178405464199034,2,1,"genereg",1000,1996
106,3,20.3333333333333,0,0.273848684210526,0.00174786014363914,2,1,"SIS",1000,1996
106,3,20.3333333333333,0,0.273848684210526,0.00174786014363914,2,1,"genereg",1000,1996
